person_id,name,season,team_id,pattern,year_used,url,status,content_type,bytes,md5,error,same_as_latest
200768,Kyle Lowry,2022-23,1610612748,cdn_team_year_260,end,https://cdn.nba.com/headshots/nba/1610612748/2023/260x190/200768.png,200,image/png,14272,dfbbb2a5660713317859bd8a8acd59a3,,False
200768,Kyle Lowry,2022-23,1610612748,cdn_year_1040,start,https://cdn.nba.com/headshots/nba/2022/1040x760/200768.png,403,application/xml,243,a7914bcb7b568b9efd9fc29bca653bb2,,False
200768,Kyle Lowry,2022-23,1610612748,cdn_year_1040,end,https://cdn.nba.com/headshots/nba/2023/1040x760/200768.png,403,application/xml,263,67b333a95ad1c9f805058573de007beb,,False
200768,Kyle Lowry,2022-23,1610612748,akstatic_team_year_260,start,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612748/2022/260x190/200768.png,200,image/png,15089,78e6097d587756d96712555bd7a20480,,False
200768,Kyle Lowry,2022-23,1610612748,akstatic_team_year_260,end,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612748/2023/260x190/200768.png,200,image/png,14272,dfbbb2a5660713317859bd8a8acd59a3,,False
200768,Kyle Lowry,2022-23,1610612748,akstatic_team_year_1040,start,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612748/2022/1040x760/200768.png,200,image/png,174470,09d829fa4b8ad90821c673853ab6ce85,,False
200768,Kyle Lowry,2022-23,1610612748,akstatic_team_year_1040,end,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612748/2023/1040x760/200768.png,200,image/png,171511,8bff059903f705f6022929c4f8b81106,,False
200782,P.J. Tucker,2022-23,1610612755,latest_control,,https://cdn.nba.com/headshots/nba/latest/1040x760/200782.png,200,image/png,227310,58a8a83b4a1324548ebcefc7c6776d09,,True
200782,P.J. Tucker,2022-23,1610612755,cdn_team_year_1040,start,https://cdn.nba.com/headshots/nba/1610612755/2022/1040x760/200782.png,200,image/png,196353,76ed48329a8e17aa753ead7b394034bf,,False
200782,P.J. Tucker,2022-23,1610612755,cdn_team_year_1040,end,https://cdn.nba.com/headshots/nba/1610612755/2023/1040x760/200782.png,200,image/png,246622,564f6a1759ba0ebbb3a0919ac4b61d81,,False
200782,P.J. Tucker,2022-23,1610612755,cdn_team_year_260,start,https://cdn.nba.com/headshots/nba/1610612755/2022/260x190/200782.png,200,image/png,15861,3c8b98b71f4ed4b1d8672059a95c3313,,False
200782,P.J. Tucker,2022-23,1610612755,cdn_team_year_260,end,https://cdn.nba.com/headshots/nba/1610612755/2023/260x190/200782.png,200,image/png,18736,a89a321ed512880ffbbc84adeafaaf8a,,False
200782,P.J. Tucker,2022-23,1610612755,cdn_year_1040,start,https://cdn.nba.com/headshots/nba/2022/1040x760/200782.png,403,application/xml,243,b7f6d8d4457c7d69f6bd8d884721894f,,False
200782,P.J. Tucker,2022-23,1610612755,cdn_year_1040,end,https://cdn.nba.com/headshots/nba/2023/1040x760/200782.png,403,application/xml,243,8384720705b3b5fed0e8126d62e72936,,False
200782,P.J. Tucker,2022-23,1610612755,akstatic_team_year_260,start,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612755/2022/260x190/200782.png,200,image/png,15861,3c8b98b71f4ed4b1d8672059a95c3313,,False
200782,P.J. Tucker,2022-23,1610612755,akstatic_team_year_260,end,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612755/2023/260x190/200782.png,200,image/png,18736,a89a321ed512880ffbbc84adeafaaf8a,,False
200782,P.J. Tucker,2022-23,1610612755,akstatic_team_year_1040,start,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612755/2022/1040x760/200782.png,200,image/png,196353,76ed48329a8e17aa753ead7b394034bf,,False
200782,P.J. Tucker,2022-23,1610612755,akstatic_team_year_1040,end,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612755/2023/1040x760/200782.png,200,image/png,246622,564f6a1759ba0ebbb3a0919ac4b61d81,,False
201142,Kevin Durant,2022-23,1610612756,latest_control,,https://cdn.nba.com/headshots/nba/latest/1040x760/201142.png,200,image/png,233851,153b7d3ae393a5143e67224e14255660,,True
201142,Kevin Durant,2022-23,1610612756,cdn_team_year_1040,start,https://cdn.nba.com/headshots/nba/1610612756/2022/1040x760/201142.png,200,image/png,188832,64a69e20304c8b4c3b0685cd1c31f4d0,,False
201142,Kevin Durant,2022-23,1610612756,cdn_team_year_1040,end,https://cdn.nba.com/headshots/nba/1610612756/2023/1040x760/201142.png,200,image/png,214405,1b4aa61a253e9d162110e332cec6cf2e,,False
201142,Kevin Durant,2022-23,1610612756,cdn_team_year_260,start,https://cdn.nba.com/headshots/nba/1610612756/2022/260x190/201142.png,200,image/png,15978,baba5324f13d6a5562c1c3c122d8e891,,False
201142,Kevin Durant,2022-23,1610612756,cdn_team_year_260,end,https://cdn.nba.com/headshots/nba/1610612756/2023/260x190/201142.png,200,image/png,15988,0f89614a0047a5fbb22cfb6175673f5b,,False
201142,Kevin Durant,2022-23,1610612756,cdn_year_1040,start,https://cdn.nba.com/headshots/nba/2022/1040x760/201142.png,403,application/xml,263,6f60683fee151f9be7e2de30177ad616,,False
201142,Kevin Durant,2022-23,1610612756,cdn_year_1040,end,https://cdn.nba.com/headshots/nba/2023/1040x760/201142.png,403,application/xml,263,a1ed1888a4b0715e5d4106bdccce0de4,,False
201142,Kevin Durant,2022-23,1610612756,akstatic_team_year_260,start,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612756/2022/260x190/201142.png,200,image/png,15978,baba5324f13d6a5562c1c3c122d8e891,,False
201142,Kevin Durant,2022-23,1610612756,akstatic_team_year_260,end,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612756/2023/260x190/201142.png,200,image/png,15988,0f89614a0047a5fbb22cfb6175673f5b,,False
201142,Kevin Durant,2022-23,1610612756,akstatic_team_year_1040,start,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612756/2022/1040x760/201142.png,200,image/png,188832,64a69e20304c8b4c3b0685cd1c31f4d0,,False
201142,Kevin Durant,2022-23,1610612756,akstatic_team_year_1040,end,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612756/2023/1040x760/201142.png,200,image/png,214405,1b4aa61a253e9d162110e332cec6cf2e,,False
201143,Al Horford,2023-24,1610612738,latest_control,,https://cdn.nba.com/headshots/nba/latest/1040x760/201143.png,200,image/png,222772,8cbed3e827e60e8f3322586e94d43d02,,True
201143,Al Horford,2023-24,1610612738,cdn_team_year_1040,start,https://cdn.nba.com/headshots/nba/1610612738/2023/1040x760/201143.png,200,image/png,214869,3e524998aeae1fa93a983d5173ca4efc,,False
201143,Al Horford,2023-24,1610612738,cdn_team_year_1040,end,https://cdn.nba.com/headshots/nba/1610612738/2024/1040x760/201143.png,200,image/png,212984,df8c88473627578c521c51f6a0c631c7,,False
201143,Al Horford,2023-24,1610612738,cdn_team_year_260,start,https://cdn.nba.com/headshots/nba/1610612738/2023/260x190/201143.png,200,image/png,17465,c9369a4b8f5118dcab780834fad82ac3,,False
201143,Al Horford,2023-24,1610612738,cdn_team_year_260,end,https://cdn.nba.com/headshots/nba/1610612738/2024/260x190/201143.png,200,image/png,16976,9609cf0699318ef345517906ec40bfc2,,False
201143,Al Horford,2023-24,1610612738,cdn_year_1040,start,https://cdn.nba.com/headshots/nba/2023/1040x760/201143.png,403,application/xml,263,147b05aecc9fd6e32adb6d75464600a4,,False
201143,Al Horford,2023-24,1610612738,cdn_year_1040,end,https://cdn.nba.com/headshots/nba/2024/1040x760/201143.png,403,application/xml,263,9f6690d9edc026f403514ca571a73624,,False
201143,Al Horford,2023-24,1610612738,akstatic_team_year_260,start,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612738/2023/260x190/201143.png,200,image/png,17465,c9369a4b8f5118dcab780834fad82ac3,,False
201143,Al Horford,2023-24,1610612738,akstatic_team_year_260,end,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612738/2024/260x190/201143.png,200,image/png,16976,9609cf0699318ef345517906ec40bfc2,,False
201143,Al Horford,2023-24,1610612738,akstatic_team_year_1040,start,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612738/2023/1040x760/201143.png,200,image/png,214869,3e524998aeae1fa93a983d5173ca4efc,,False
201143,Al Horford,2023-24,1610612738,akstatic_team_year_1040,end,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612738/2024/1040x760/201143.png,200,image/png,212984,df8c88473627578c521c51f6a0c631c7,,False
201144,Mike Conley,2023-24,1610612750,latest_control,,https://cdn.nba.com/headshots/nba/latest/1040x760/201144.png,200,image/png,205786,0528800ca5490f576b7f1c493ee8f949,,True
201144,Mike Conley,2023-24,1610612750,cdn_team_year_1040,start,https://cdn.nba.com/headshots/nba/1610612750/2023/1040x760/201144.png,200,image/png,186487,bc326b907620a5f58e278b4ab0003a13,,False
201144,Mike Conley,2023-24,1610612750,cdn_team_year_1040,end,https://cdn.nba.com/headshots/nba/1610612750/2024/1040x760/201144.png,200,image/png,202488,9aca6fcbdf42d695f023b3e1b476c2f5,,False
201144,Mike Conley,2023-24,1610612750,cdn_team_year_260,start,https://cdn.nba.com/headshots/nba/1610612750/2023/260x190/201144.png,200,image/png,16115,093723d4f3f9653bbcbdecd405207184,,False
201144,Mike Conley,2023-24,1610612750,cdn_team_year_260,end,https://cdn.nba.com/headshots/nba/1610612750/2024/260x190/201144.png,200,image/png,15708,a0d71fc37b72ef83ac12ee93b2244ba4,,False
201144,Mike Conley,2023-24,1610612750,cdn_year_1040,start,https://cdn.nba.com/headshots/nba/2023/1040x760/201144.png,403,application/xml,263,15503a72feff9d82cd960ce7ec53a42a,,False
201144,Mike Conley,2023-24,1610612750,cdn_year_1040,end,https://cdn.nba.com/headshots/nba/2024/1040x760/201144.png,403,application/xml,263,57fe1ba2899fa0d4ab33622794f2e719,,False
201144,Mike Conley,2023-24,1610612750,akstatic_team_year_260,start,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612750/2023/260x190/201144.png,200,image/png,16115,093723d4f3f9653bbcbdecd405207184,,False
201144,Mike Conley,2023-24,1610612750,akstatic_team_year_260,end,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612750/2024/260x190/201144.png,200,image/png,15708,a0d71fc37b72ef83ac12ee93b2244ba4,,False
201144,Mike Conley,2023-24,1610612750,akstatic_team_year_1040,start,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612750/2023/1040x760/201144.png,200,image/png,186487,bc326b907620a5f58e278b4ab0003a13,,False
201144,Mike Conley,2023-24,1610612750,akstatic_team_year_1040,end,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612750/2024/1040x760/201144.png,200,image/png,202488,9aca6fcbdf42d695f023b3e1b476c2f5,,False
201145,Jeff Green,2023-24,1610612745,latest_control,,https://cdn.nba.com/headshots/nba/latest/1040x760/201145.png,200,image/png,199470,7c1df2b6ba9270d40ca16adbcf9cd2ea,,True
201145,Jeff Green,2023-24,1610612745,cdn_team_year_1040,start,https://cdn.nba.com/headshots/nba/1610612745/2023/1040x760/201145.png,200,image/png,221093,7dd88d78b08215fad455d90fa56b09d7,,False
201145,Jeff Green,2023-24,1610612745,cdn_team_year_1040,end,https://cdn.nba.com/headshots/nba/1610612745/2024/1040x760/201145.png,200,image/png,176209,d316e3706232a5b161ba3cf283b82a98,,False
201145,Jeff Green,2023-24,1610612745,cdn_team_year_260,start,https://cdn.nba.com/headshots/nba/1610612745/2023/260x190/201145.png,200,image/png,16811,cd1524eae2b7ad1d5597c8a7f41eefff,,False
201145,Jeff Green,2023-24,1610612745,cdn_team_year_260,end,https://cdn.nba.com/headshots/nba/1610612745/2024/260x190/201145.png,200,image/png,15165,0063e4d8152ef53fa3a2a9f3ebd21b75,,False
201145,Jeff Green,2023-24,1610612745,cdn_year_1040,start,https://cdn.nba.com/headshots/nba/2023/1040x760/201145.png,403,application/xml,243,7447a85a0a66b30f5e36a29ff93d2724,,False
201145,Jeff Green,2023-24,1610612745,cdn_year_1040,end,https://cdn.nba.com/headshots/nba/2024/1040x760/201145.png,403,application/xml,263,921597858c62110f58ff149223486eb4,,False
201145,Jeff Green,2023-24,1610612745,akstatic_team_year_260,start,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612745/2023/260x190/201145.png,200,image/png,16811,cd1524eae2b7ad1d5597c8a7f41eefff,,False
201145,Jeff Green,2023-24,1610612745,akstatic_team_year_260,end,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612745/2024/260x190/201145.png,200,image/png,15165,0063e4d8152ef53fa3a2a9f3ebd21b75,,False
201145,Jeff Green,2023-24,1610612745,akstatic_team_year_1040,start,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612745/2023/1040x760/201145.png,200,image/png,221093,7dd88d78b08215fad455d90fa56b09d7,,False
201145,Jeff Green,2023-24,1610612745,akstatic_team_year_1040,end,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/1610612745/2024/1040x760/201145.png,200,image/png,176209,d316e3706232a5b161ba3cf283b82a98,,False
